treatment,type,code
betablocker_metoprolol,NDC,433530943
betablocker_metoprolol,NDC,680714747
betablocker_metoprolol,NDC,680714755
betablocker_metoprolol,NDC,538081117
betablocker_metoprolol,NDC,680714759
betablocker_metoprolol,NDC,680714769
betablocker_metoprolol,NDC,680714771
betablocker_metoprolol,NDC,433530942
betablocker_metoprolol,NDC,716100080
betablocker_metoprolol,NDC,705183293
betablocker_metoprolol,NDC,631870174
betablocker_metoprolol,NDC,009046340
betablocker_metoprolol,NDC,009046340
betablocker_metoprolol,NDC,009046341
betablocker_metoprolol,NDC,009046342
betablocker_metoprolol,NDC,631870103
betablocker_metoprolol,NDC,009046342
betablocker_metoprolol,NDC,631870252
betablocker_metoprolol,NDC,631870252
betablocker_metoprolol,NDC,680714867
betablocker_metoprolol,NDC,003784593
betablocker_metoprolol,NDC,003784594
betablocker_metoprolol,NDC,680714880
betablocker_metoprolol,NDC,680714957
betablocker_metoprolol,NDC,680714958
betablocker_metoprolol,NDC,716100443
betablocker_metoprolol,NDC,713350241
betablocker_metoprolol,NDC,581181062
betablocker_metoprolol,NDC,631870609
betablocker_metoprolol,NDC,631870609
betablocker_metoprolol,NDC,631870609
betablocker_metoprolol,NDC,686450191
betablocker_metoprolol,NDC,631870103
betablocker_metoprolol,NDC,631870174
betablocker_metoprolol,NDC,631870174
betablocker_metoprolol,NDC,430630821
betablocker_metoprolol,NDC,430630821
betablocker_metoprolol,NDC,680714307
betablocker_metoprolol,NDC,680714307
betablocker_metoprolol,NDC,680714307
betablocker_metoprolol,NDC,680714307
betablocker_metoprolol,NDC,680714309
betablocker_metoprolol,NDC,680714309
betablocker_metoprolol,NDC,680714309
betablocker_metoprolol,NDC,607600243
betablocker_metoprolol,NDC,607600243
betablocker_metoprolol,NDC,607600295
betablocker_metoprolol,NDC,680713337
betablocker_metoprolol,NDC,680713337
betablocker_metoprolol,NDC,680713337
betablocker_metoprolol,NDC,680713337
betablocker_metoprolol,NDC,607600553
betablocker_metoprolol,NDC,713350241
betablocker_metoprolol,NDC,709340736
betablocker_metoprolol,NDC,709340736
betablocker_metoprolol,NDC,709340736
betablocker_metoprolol,NDC,709340736
betablocker_metoprolol,NDC,680711950
betablocker_metoprolol,NDC,680711950
betablocker_metoprolol,NDC,680711950
betablocker_metoprolol,NDC,680711950
betablocker_metoprolol,NDC,619190052
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,619190317
betablocker_metoprolol,NDC,619190317
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,619190415
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,126340771
betablocker_metoprolol,NDC,686450190
betablocker_metoprolol,NDC,718727226
betablocker_metoprolol,NDC,675440387
betablocker_metoprolol,NDC,675440387
betablocker_metoprolol,NDC,675440387
betablocker_metoprolol,NDC,675440387
betablocker_metoprolol,NDC,675440387
betablocker_metoprolol,NDC,675440387
betablocker_metoprolol,NDC,675440387
betablocker_metoprolol,NDC,004091778
betablocker_metoprolol,NDC,713350241
betablocker_metoprolol,NDC,500900489
betablocker_metoprolol,NDC,500900489
betablocker_metoprolol,NDC,433530942
betablocker_metoprolol,NDC,433530943
betablocker_metoprolol,NDC,433530943
betablocker_metoprolol,NDC,619190415
betablocker_metoprolol,NDC,551545356
betablocker_metoprolol,NDC,551545512
betablocker_metoprolol,NDC,500902207
betablocker_metoprolol,NDC,500902207
betablocker_metoprolol,NDC,500902207
betablocker_metoprolol,NDC,500902207
betablocker_metoprolol,NDC,500902260
betablocker_metoprolol,NDC,500902260
betablocker_metoprolol,NDC,581180361
betablocker_metoprolol,NDC,636291462
betablocker_metoprolol,NDC,636291462
betablocker_metoprolol,NDC,636291462
betablocker_metoprolol,NDC,636291462
betablocker_metoprolol,NDC,636291462
betablocker_metoprolol,NDC,705181354
betablocker_metoprolol,NDC,514070109
betablocker_metoprolol,NDC,514070109
betablocker_metoprolol,NDC,514070110
betablocker_metoprolol,NDC,514070110
betablocker_metoprolol,NDC,514070111
betablocker_metoprolol,NDC,514070111
betablocker_metoprolol,NDC,713350192
betablocker_metoprolol,NDC,713350192
betablocker_metoprolol,NDC,713350192
betablocker_metoprolol,NDC,636298101
betablocker_metoprolol,NDC,636298101
betablocker_metoprolol,NDC,636298101
betablocker_metoprolol,NDC,636298103
betablocker_metoprolol,NDC,636298103
betablocker_metoprolol,NDC,636298103
betablocker_metoprolol,NDC,764200054
betablocker_metoprolol,NDC,764200054
betablocker_metoprolol,NDC,713350192
betablocker_metoprolol,NDC,713350192
betablocker_metoprolol,NDC,433530942
betablocker_metoprolol,NDC,433530943
betablocker_metoprolol,NDC,728880101
betablocker_metoprolol,NDC,728880101
betablocker_metoprolol,NDC,705183293
betablocker_metoprolol,NDC,631870600
betablocker_metoprolol,NDC,631870600
betablocker_metoprolol,NDC,631870609
betablocker_metoprolol,NDC,631870532
betablocker_metoprolol,NDC,631870532
betablocker_metoprolol,NDC,500900489
betablocker_metoprolol,NDC,500900489
betablocker_metoprolol,NDC,672960701
betablocker_metoprolol,NDC,672960729
betablocker_metoprolol,NDC,672961667
betablocker_metoprolol,NDC,631870609
betablocker_metoprolol,NDC,576640162
betablocker_metoprolol,NDC,718727283
betablocker_metoprolol,NDC,551544745
betablocker_metoprolol,NDC,523430060
betablocker_metoprolol,NDC,528170361
betablocker_metoprolol,NDC,528170362
betablocker_metoprolol,NDC,623320112
betablocker_metoprolol,NDC,353560782
betablocker_metoprolol,NDC,576640162
betablocker_metoprolol,NDC,576640167
betablocker_metoprolol,NDC,716100138
betablocker_metoprolol,NDC,716100147
betablocker_metoprolol,NDC,433530943
betablocker_metoprolol,NDC,433530944
betablocker_metoprolol,NDC,607600553
betablocker_metoprolol,NDC,716100184
betablocker_metoprolol,NDC,716100186
betablocker_metoprolol,NDC,658620063
betablocker_metoprolol,NDC,709340105
betablocker_metoprolol,NDC,687887338
betablocker_metoprolol,NDC,687887338
betablocker_metoprolol,NDC,687887338
betablocker_metoprolol,NDC,687887338
betablocker_metoprolol,NDC,572370102
betablocker_metoprolol,NDC,510790801
betablocker_metoprolol,NDC,687887548
betablocker_metoprolol,NDC,687887548
betablocker_metoprolol,NDC,687887548
betablocker_metoprolol,NDC,687887548
betablocker_metoprolol,NDC,551544790
betablocker_metoprolol,NDC,705180381
betablocker_metoprolol,NDC,712050003
betablocker_metoprolol,NDC,687887690
betablocker_metoprolol,NDC,687887690
betablocker_metoprolol,NDC,687887690
betablocker_metoprolol,NDC,687887690
betablocker_metoprolol,NDC,619190428
betablocker_metoprolol,NDC,003780424
betablocker_metoprolol,NDC,003780434
betablocker_metoprolol,NDC,003780445
betablocker_metoprolol,NDC,623320117
betablocker_metoprolol,NDC,623320116
betablocker_metoprolol,NDC,623320117
betablocker_metoprolol,NDC,627560368
betablocker_metoprolol,NDC,627560368
betablocker_metoprolol,NDC,627560368
betablocker_metoprolol,NDC,627560368
betablocker_metoprolol,NDC,627560369
betablocker_metoprolol,NDC,627560369
betablocker_metoprolol,NDC,627560369
betablocker_metoprolol,NDC,627560369
betablocker_metoprolol,NDC,627560370
betablocker_metoprolol,NDC,627560370
betablocker_metoprolol,NDC,627560370
betablocker_metoprolol,NDC,627560370
betablocker_metoprolol,NDC,467080116
betablocker_metoprolol,NDC,623320116
betablocker_metoprolol,NDC,623320116
betablocker_metoprolol,NDC,467080116
betablocker_metoprolol,NDC,467080116
betablocker_metoprolol,NDC,467080117
betablocker_metoprolol,NDC,467080117
betablocker_metoprolol,NDC,623320115
betablocker_metoprolol,NDC,623320115
betablocker_metoprolol,NDC,623320117
betablocker_metoprolol,NDC,675440555
betablocker_metoprolol,NDC,675440491
betablocker_metoprolol,NDC,675440491
betablocker_metoprolol,NDC,675440491
betablocker_metoprolol,NDC,716100373
betablocker_metoprolol,NDC,716100373
betablocker_metoprolol,NDC,675440491
betablocker_metoprolol,NDC,703470025
betablocker_metoprolol,NDC,703470025
betablocker_metoprolol,NDC,703470025
betablocker_metoprolol,NDC,703470050
betablocker_metoprolol,NDC,703470050
betablocker_metoprolol,NDC,703470050
betablocker_metoprolol,NDC,703470100
betablocker_metoprolol,NDC,703470100
betablocker_metoprolol,NDC,703470100
betablocker_metoprolol,NDC,703470200
betablocker_metoprolol,NDC,703470200
betablocker_metoprolol,NDC,703470200
betablocker_metoprolol,NDC,716100038
betablocker_metoprolol,NDC,675440282
betablocker_metoprolol,NDC,716100035
betablocker_metoprolol,NDC,675440491
betablocker_metoprolol,NDC,675440491
betablocker_metoprolol,NDC,675440555
betablocker_metoprolol,NDC,675440555
betablocker_metoprolol,NDC,716100035
betablocker_nadolol,NDC,275050100
betablocker_nadolol,NDC,275050101
betablocker_nadolol,NDC,275050102
betablocker_nadolol,NDC,786700100
betablocker_nadolol,NDC,786700101
betablocker_nadolol,NDC,677870348
betablocker_nadolol,NDC,677870349
betablocker_nadolol,NDC,683820734
betablocker_nadolol,NDC,003780028
betablocker_nadolol,NDC,677870347
betablocker_nadolol,NDC,009047070
betablocker_nadolol,NDC,009047070
betablocker_nadolol,NDC,009047071
betablocker_nadolol,NDC,009047071
betablocker_nadolol,NDC,101350686
betablocker_nadolol,NDC,101350687
betablocker_nadolol,NDC,101350688
betablocker_nadolol,NDC,683820732
betablocker_nadolol,NDC,683820732
betablocker_nadolol,NDC,707711089
betablocker_nadolol,NDC,707711090
betablocker_nadolol,NDC,707711091
betablocker_nadolol,NDC,683820733
betablocker_nadolol,NDC,705181755
betablocker_nadolol,NDC,231550730
betablocker_nadolol,NDC,231550731
betablocker_nadolol,NDC,231550732
betablocker_nadolol,NDC,680010319
betablocker_nadolol,NDC,713350697
betablocker_nadolol,NDC,713350697
betablocker_nadolol,NDC,692381123
betablocker_nadolol,NDC,007818005
betablocker_nadolol,NDC,007818005
betablocker_nadolol,NDC,007818006
betablocker_nadolol,NDC,007818004
betablocker_nadolol,NDC,007818006
betablocker_nadolol,NDC,007818004
betablocker_nadolol,NDC,007818005
betablocker_nadolol,NDC,707711090
betablocker_nadolol,NDC,680010318
betablocker_nadolol,NDC,707711090
betablocker_nadolol,NDC,707711091
betablocker_nadolol,NDC,690970867
betablocker_nadolol,NDC,690970869
betablocker_nadolol,NDC,510790813
betablocker_nadolol,NDC,692381125
betablocker_nadolol,NDC,003781132
betablocker_nadolol,NDC,003781132
betablocker_nadolol,NDC,707711089
betablocker_nadolol,NDC,683820732
betablocker_nadolol,NDC,683820734
betablocker_nadolol,NDC,231550730
betablocker_nadolol,NDC,231550730
betablocker_nadolol,NDC,231550731
betablocker_nadolol,NDC,231550731
betablocker_nadolol,NDC,231550732
betablocker_nadolol,NDC,231550732
betablocker_nadolol,NDC,707711091
betablocker_nadolol,NDC,707711089
betablocker_nadolol,NDC,677870349
betablocker_nadolol,NDC,606870302
betablocker_nadolol,NDC,707711090
betablocker_nadolol,NDC,690970869
betablocker_nadolol,NDC,003781171
betablocker_nadolol,NDC,003781171
betablocker_nadolol,NDC,690970868
betablocker_nadolol,NDC,762820347
betablocker_nadolol,NDC,762820348
betablocker_nadolol,NDC,762820349
betablocker_nadolol,NDC,677870348
betablocker_nadolol,NDC,690970868
betablocker_nadolol,NDC,596510251
betablocker_nadolol,NDC,597620812
betablocker_nadolol,NDC,763850133
betablocker_nadolol,NDC,763850133
betablocker_nadolol,NDC,763850134
betablocker_nadolol,NDC,763850134
betablocker_nadolol,NDC,763850135
betablocker_nadolol,NDC,763850135
betablocker_nadolol,NDC,713351972
betablocker_nadolol,NDC,713351972
betablocker_nadolol,NDC,677870347
betablocker_nadolol,NDC,713351972
betablocker_nadolol,NDC,596510252
betablocker_nadolol,NDC,690970869
betablocker_nadolol,NDC,510790812
betablocker_nadolol,NDC,597620810
betablocker_nadolol,NDC,692381124
betablocker_nadolol,NDC,690970868
betablocker_nadolol,NDC,683820732
betablocker_nadolol,NDC,683820734
betablocker_nadolol,NDC,636296942
betablocker_nadolol,NDC,726640211
betablocker_nadolol,NDC,726640212
betablocker_nadolol,NDC,726640213
betablocker_nadolol,NDC,705182139
betablocker_nadolol,NDC,680010317
betablocker_nadolol,NDC,690970867
betablocker_nadolol,NDC,690970867
betablocker_nadolol,NDC,707711089
betablocker_nadolol,NDC,707711091
betablocker_nadolol,NDC,683820733
betablocker_nadolol,NDC,597620811
betablocker_nadolol,NDC,007818004
betablocker_nadolol,NDC,007818006
betablocker_nadolol,NDC,713350697
betablocker_nadolol,NDC,683820733
betablocker_nadolol,NDC,606870313
betablocker_nadolol,NDC,683820733
betablocker_nadolol,NDC,683820734
betablocker_nebivolol,NDC,500903326
betablocker_nebivolol,NDC,500901127
betablocker_nebivolol,NDC,500901127
betablocker_nebivolol,NDC,500901307
betablocker_nebivolol,NDC,500901307
betablocker_nebivolol,NDC,004561402
betablocker_nebivolol,NDC,004561402
betablocker_nebivolol,NDC,004561402
betablocker_nebivolol,NDC,004561402
betablocker_nebivolol,NDC,004561405
betablocker_nebivolol,NDC,004561405
betablocker_nebivolol,NDC,004561405
betablocker_nebivolol,NDC,004561405
betablocker_nebivolol,NDC,004561410
betablocker_nebivolol,NDC,004561410
betablocker_nebivolol,NDC,004561410
betablocker_nebivolol,NDC,004561410
betablocker_nebivolol,NDC,004561420
betablocker_nebivolol,NDC,004561420
betablocker_nebivolol,NDC,004561420
betablocker_nebivolol,NDC,004561420
betablocker_nebivolol,NDC,551544623
betablocker_nebivolol,NDC,551544622
betablocker_nebivolol,NDC,551544621
betablocker_nebivolol,NDC,712090058
betablocker_nebivolol,NDC,712090058
betablocker_nebivolol,NDC,712090058
betablocker_nebivolol,NDC,712090058
betablocker_nebivolol,NDC,712090059
betablocker_nebivolol,NDC,712090059
betablocker_nebivolol,NDC,712090059
betablocker_nebivolol,NDC,712090059
betablocker_nebivolol,NDC,712090060
betablocker_nebivolol,NDC,712090060
betablocker_nebivolol,NDC,712090060
betablocker_nebivolol,NDC,712090060
betablocker_nebivolol,NDC,712090061
betablocker_nebivolol,NDC,712090061
betablocker_nebivolol,NDC,272410179
betablocker_nebivolol,NDC,272410180
betablocker_nebivolol,NDC,272410180
betablocker_nebivolol,NDC,272410181
betablocker_nebivolol,NDC,272410181
betablocker_nebivolol,NDC,272410182
betablocker_nebivolol,NDC,272410182
betablocker_nebivolol,NDC,514070486
betablocker_nebivolol,NDC,514070486
betablocker_nebivolol,NDC,009047189
betablocker_nebivolol,NDC,009047190
betablocker_nebivolol,NDC,136680353
betablocker_nebivolol,NDC,625590278
betablocker_nebivolol,NDC,435470524
betablocker_nebivolol,NDC,435470524
betablocker_nebivolol,NDC,435470524
betablocker_nebivolol,NDC,435470525
betablocker_nebivolol,NDC,435470525
betablocker_nebivolol,NDC,435470525
betablocker_nebivolol,NDC,435470527
betablocker_nebivolol,NDC,435470527
betablocker_nebivolol,NDC,435470527
betablocker_nebivolol,NDC,712090061
betablocker_nebivolol,NDC,712090061
betablocker_nebivolol,NDC,009047225
betablocker_nebivolol,NDC,009047226
betablocker_nebivolol,NDC,596510137
betablocker_nebivolol,NDC,596510137
betablocker_nebivolol,NDC,596510138
betablocker_nebivolol,NDC,722410035
betablocker_nebivolol,NDC,722410035
betablocker_nebivolol,NDC,500905708
betablocker_nebivolol,NDC,500905708
betablocker_nebivolol,NDC,500905761
betablocker_nebivolol,NDC,500905761
betablocker_nebivolol,NDC,500905761
betablocker_nebivolol,NDC,722410033
betablocker_nebivolol,NDC,722410033
betablocker_nebivolol,NDC,722410034
betablocker_nebivolol,NDC,722410034
betablocker_nebivolol,NDC,722410034
betablocker_nebivolol,NDC,722410034
betablocker_nebivolol,NDC,722410035
betablocker_nebivolol,NDC,722410035
betablocker_nebivolol,NDC,596510138
betablocker_nebivolol,NDC,596510139
betablocker_nebivolol,NDC,596510139
betablocker_nebivolol,NDC,596510140
betablocker_nebivolol,NDC,596510140
betablocker_nebivolol,NDC,684620615
betablocker_nebivolol,NDC,684620615
betablocker_nebivolol,NDC,684620615
betablocker_nebivolol,NDC,684620616
betablocker_nebivolol,NDC,684620616
betablocker_nebivolol,NDC,684620616
betablocker_nebivolol,NDC,684620617
betablocker_nebivolol,NDC,684620617
betablocker_nebivolol,NDC,684620617
betablocker_nebivolol,NDC,684620618
betablocker_nebivolol,NDC,684620618
betablocker_nebivolol,NDC,684620618
betablocker_nebivolol,NDC,722410032
betablocker_nebivolol,NDC,722410032
betablocker_nebivolol,NDC,722410032
betablocker_nebivolol,NDC,722410032
betablocker_nebivolol,NDC,722410033
betablocker_nebivolol,NDC,722410033
betablocker_nebivolol,NDC,136680353
betablocker_nebivolol,NDC,136680353
betablocker_nebivolol,NDC,136680353
betablocker_nebivolol,NDC,136680354
betablocker_nebivolol,NDC,136680354
betablocker_nebivolol,NDC,136680354
betablocker_nebivolol,NDC,136680355
betablocker_nebivolol,NDC,136680355
betablocker_nebivolol,NDC,136680355
betablocker_nebivolol,NDC,136680356
betablocker_nebivolol,NDC,136680356
betablocker_nebivolol,NDC,136680356
betablocker_nebivolol,NDC,136680354
betablocker_nebivolol,NDC,136680355
betablocker_nebivolol,NDC,136680356
betablocker_nebivolol,NDC,500905752
betablocker_nebivolol,NDC,500905752
betablocker_nebivolol,NDC,678770390
betablocker_nebivolol,NDC,678770390
betablocker_nebivolol,NDC,678770390
betablocker_nebivolol,NDC,678770391
betablocker_nebivolol,NDC,678770391
betablocker_nebivolol,NDC,678770391
betablocker_nebivolol,NDC,678770392
betablocker_nebivolol,NDC,678770392
betablocker_nebivolol,NDC,678770392
betablocker_nebivolol,NDC,678770393
betablocker_nebivolol,NDC,678770393
betablocker_nebivolol,NDC,678770393
betablocker_nebivolol,NDC,625590275
betablocker_nebivolol,NDC,625590275
betablocker_nebivolol,NDC,625590276
betablocker_nebivolol,NDC,625590276
betablocker_nebivolol,NDC,625590276
betablocker_nebivolol,NDC,625590277
betablocker_nebivolol,NDC,625590277
betablocker_nebivolol,NDC,625590277
betablocker_nebivolol,NDC,625590278
betablocker_nebivolol,NDC,625590278
betablocker_nebivolol,NDC,317220585
betablocker_nebivolol,NDC,317220585
betablocker_nebivolol,NDC,317220585
betablocker_nebivolol,NDC,317220585
betablocker_nebivolol,NDC,317220586
betablocker_nebivolol,NDC,317220586
betablocker_nebivolol,NDC,317220586
betablocker_nebivolol,NDC,317220586
betablocker_nebivolol,NDC,317220586
betablocker_nebivolol,NDC,317220587
betablocker_nebivolol,NDC,317220587
betablocker_nebivolol,NDC,317220587
betablocker_nebivolol,NDC,317220587
betablocker_nebivolol,NDC,317220587
betablocker_nebivolol,NDC,317220588
betablocker_nebivolol,NDC,317220588
betablocker_nebivolol,NDC,317220588
betablocker_nebivolol,NDC,317220588
betablocker_nebivolol,NDC,317220588
betablocker_nebivolol,NDC,514070483
betablocker_nebivolol,NDC,514070484
betablocker_nebivolol,NDC,514070484
betablocker_nebivolol,NDC,514070485
betablocker_nebivolol,NDC,514070485
betablocker_nebivolol,NDC,500905775
betablocker_nebivolol,NDC,500905775
betablocker_nebivolol,NDC,500905775
betablocker_nebivolol,NDC,293000375
betablocker_nebivolol,NDC,293000375
betablocker_nebivolol,NDC,293000375
betablocker_nebivolol,NDC,293000376
betablocker_nebivolol,NDC,293000376
betablocker_nebivolol,NDC,293000376
betablocker_nebivolol,NDC,293000377
betablocker_nebivolol,NDC,293000377
betablocker_nebivolol,NDC,293000377
betablocker_nebivolol,NDC,293000378
betablocker_nebivolol,NDC,293000378
betablocker_nebivolol,NDC,293000378
betablocker_pindolol,NDC,003780052
betablocker_pindolol,NDC,003780127
betablocker_pindolol,NDC,707101063
betablocker_pindolol,NDC,707101064
betablocker_pindolol,NDC,625590561
betablocker_pindolol,NDC,727890099
betablocker_pindolol,NDC,727890100
betablocker_pindolol,NDC,707711134
betablocker_pindolol,NDC,707711135
betablocker_pindolol,NDC,576640656
betablocker_pindolol,NDC,763850131
betablocker_pindolol,NDC,763850132
betablocker_pindolol,NDC,625590560
betablocker_pindolol,NDC,290330028
betablocker_pindolol,NDC,290330029
betablocker_pindolol,NDC,576640655
betablocker_propanolol,NDC,643700375
betablocker_propanolol,NDC,643700375
betablocker_propanolol,NDC,625590522
betablocker_propanolol,NDC,625590523
betablocker_propanolol,NDC,625590521
betablocker_propanolol,NDC,625590520
betablocker_propanolol,NDC,625590600
betablocker_propanolol,NDC,625590601
betablocker_propanolol,NDC,625590601
betablocker_propanolol,NDC,625590600
betablocker_propanolol,NDC,625590600
betablocker_propanolol,NDC,625590601
betablocker_propanolol,NDC,625590590
betablocker_propanolol,NDC,625590590
betablocker_propanolol,NDC,625590591
betablocker_propanolol,NDC,625590590
betablocker_propanolol,NDC,625590591
betablocker_propanolol,NDC,625590591
betablocker_propanolol,NDC,718727195
betablocker_propanolol,NDC,633230604
betablocker_propanolol,NDC,619190794
betablocker_propanolol,NDC,619190488
betablocker_propanolol,NDC,683820163
betablocker_propanolol,NDC,001151659
betablocker_propanolol,NDC,001151659
betablocker_propanolol,NDC,001151660
betablocker_propanolol,NDC,001151660
betablocker_propanolol,NDC,001151661
betablocker_propanolol,NDC,001151661
betablocker_propanolol,NDC,001151662
betablocker_propanolol,NDC,001151662
betablocker_propanolol,NDC,001151693
betablocker_propanolol,NDC,552890233
betablocker_propanolol,NDC,705180022
betablocker_propanolol,NDC,713351712
betablocker_propanolol,NDC,713351712
betablocker_propanolol,NDC,713351712
betablocker_propanolol,NDC,713351712
betablocker_propanolol,NDC,713351712
betablocker_propanolol,NDC,713351712
betablocker_propanolol,NDC,713351712
betablocker_propanolol,NDC,422910522
betablocker_propanolol,NDC,422910524
betablocker_propanolol,NDC,683820161
betablocker_propanolol,NDC,683820162
betablocker_propanolol,NDC,713351765
betablocker_propanolol,NDC,713351765
betablocker_propanolol,NDC,713351765
betablocker_propanolol,NDC,713351765
betablocker_propanolol,NDC,658410747
betablocker_propanolol,NDC,005274116
betablocker_propanolol,NDC,005274116
betablocker_propanolol,NDC,005274117
betablocker_propanolol,NDC,005274117
betablocker_propanolol,NDC,005274118
betablocker_propanolol,NDC,005274119
betablocker_propanolol,NDC,005274119
betablocker_propanolol,NDC,636292069
betablocker_propanolol,NDC,636292070
betablocker_propanolol,NDC,636292071
betablocker_propanolol,NDC,636292072
betablocker_propanolol,NDC,530024951
betablocker_propanolol,NDC,530024951
betablocker_propanolol,NDC,003780182
betablocker_propanolol,NDC,003780182
betablocker_propanolol,NDC,003780183
betablocker_propanolol,NDC,003780183
betablocker_propanolol,NDC,003780184
betablocker_propanolol,NDC,003780184
betablocker_propanolol,NDC,003780185
betablocker_propanolol,NDC,003780185
betablocker_propanolol,NDC,003780187
betablocker_propanolol,NDC,006158134
betablocker_propanolol,NDC,631870839
betablocker_propanolol,NDC,631870839
betablocker_propanolol,NDC,009046705
betablocker_propanolol,NDC,519910819
betablocker_propanolol,NDC,716100339
betablocker_propanolol,NDC,713350907
betablocker_propanolol,NDC,625590530
betablocker_propanolol,NDC,705180309
betablocker_propanolol,NDC,619190808
betablocker_propanolol,NDC,683820161
betablocker_propanolol,NDC,683820162
betablocker_propanolol,NDC,683820163
betablocker_propanolol,NDC,683820163
betablocker_propanolol,NDC,683820164
betablocker_propanolol,NDC,705183377
betablocker_propanolol,NDC,006158426
betablocker_propanolol,NDC,606870226
betablocker_propanolol,NDC,705181041
betablocker_propanolol,NDC,713350832
betablocker_propanolol,NDC,713350832
betablocker_propanolol,NDC,713350832
betablocker_propanolol,NDC,713350832
betablocker_propanolol,NDC,500903296
betablocker_propanolol,NDC,502680700
betablocker_propanolol,NDC,502680701
betablocker_propanolol,NDC,001439872
betablocker_propanolol,NDC,705183281
betablocker_propanolol,NDC,552890233
betablocker_propanolol,NDC,683820163
betablocker_propanolol,NDC,658410745
betablocker_propanolol,NDC,658410745
betablocker_propanolol,NDC,658410745
betablocker_propanolol,NDC,658410746
betablocker_propanolol,NDC,658410746
betablocker_propanolol,NDC,658410747
betablocker_propanolol,NDC,658410748
betablocker_propanolol,NDC,713350234
betablocker_propanolol,NDC,713350234
betablocker_propanolol,NDC,687887860
betablocker_propanolol,NDC,519910818
betablocker_propanolol,NDC,519910820
betablocker_propanolol,NDC,606870587
betablocker_propanolol,NDC,606870598
betablocker_propanolol,NDC,606870609
betablocker_propanolol,NDC,713350082
betablocker_propanolol,NDC,713350082
betablocker_propanolol,NDC,713350082
betablocker_propanolol,NDC,713350082
betablocker_propanolol,NDC,713350082
betablocker_propanolol,NDC,713350082
betablocker_propanolol,NDC,713350082
betablocker_propanolol,NDC,713350472
betablocker_propanolol,NDC,713350472
betablocker_propanolol,NDC,713350472
betablocker_propanolol,NDC,713350472
betablocker_propanolol,NDC,713350472
betablocker_propanolol,NDC,713350472
betablocker_propanolol,NDC,713350472
betablocker_propanolol,NDC,713350554
betablocker_propanolol,NDC,713350554
betablocker_propanolol,NDC,713350554
betablocker_propanolol,NDC,713350554
betablocker_propanolol,NDC,422910522
betablocker_propanolol,NDC,500901501
betablocker_propanolol,NDC,502680702
betablocker_propanolol,NDC,721890018
betablocker_propanolol,NDC,721890074
betablocker_propanolol,NDC,683820161
betablocker_propanolol,NDC,683820162
betablocker_propanolol,NDC,500902829
betablocker_propanolol,NDC,658410747
betablocker_propanolol,NDC,519910817
betablocker_propanolol,NDC,519910818
betablocker_propanolol,NDC,519910820
betablocker_propanolol,NDC,713351712
betablocker_propanolol,NDC,705180287
betablocker_propanolol,NDC,625590532
betablocker_propanolol,NDC,006158413
betablocker_propanolol,NDC,525840872
betablocker_propanolol,NDC,705180833
betablocker_propanolol,NDC,709340922
betablocker_propanolol,NDC,557000940
betablocker_propanolol,NDC,009046705
betablocker_propanolol,NDC,713350955
betablocker_propanolol,NDC,625590533
betablocker_propanolol,NDC,002282778
betablocker_propanolol,NDC,002282779
betablocker_propanolol,NDC,002282780
betablocker_propanolol,NDC,002282781
betablocker_propanolol,NDC,658410745
betablocker_propanolol,NDC,658410746
betablocker_propanolol,NDC,658410747
betablocker_propanolol,NDC,658410747
betablocker_propanolol,NDC,705180164
betablocker_propanolol,NDC,705181463
betablocker_propanolol,NDC,552890233
betablocker_propanolol,NDC,500903296
betablocker_propanolol,NDC,606870215
betablocker_propanolol,NDC,500903953
betablocker_propanolol,NDC,500903953
betablocker_propanolol,NDC,625590531
betablocker_propanolol,NDC,713351994
betablocker_propanolol,NDC,713351994
betablocker_propanolol,NDC,713351994
betablocker_propanolol,NDC,713351994
betablocker_propanolol,NDC,713351994
betablocker_propanolol,NDC,713351994
betablocker_propanolol,NDC,604290128
